pc1,pc2,usage_kwh,hour,load_type
-0.7286681,0.097246185,3.9349999999999974,23.375,0.0
-0.6795583,0.1437723,4.220000000000001,0.37499999999999983,0.0
-0.60693216,0.21084233,4.077499999999992,1.3749999999999998,0.0
-0.5044829,0.2947994,4.039999999999989,2.375,0.0
-0.37058586,0.38493156,4.202499999999997,3.375,0.0
-0.20569165,0.45323822,4.212499999999998,4.375,0.0
-0.013673576,0.47210938,4.0225,5.375,0.0
0.16237767,0.42349416,4.31,6.375000000000001,0.0
0.26308602,0.32091296,3.9599999999999898,7.375,0.0
0.27745453,0.18517411,4.014999999999996,8.375,0.0
0.20310429,0.021296263,4.732499999999992,9.374999999999998,0.0
0.0619765,-0.12700927,4.452499999999994,10.375000000000002,0.0
-0.09579482,-0.23256475,4.229999999999987,11.375,0.0
-0.255287,-0.2730775,4.652499999999992,12.374999999999998,0.0
-0.40859705,-0.24908563,4.354999999999992,13.375,0.0
-0.5466933,-0.1926735,4.292499999999997,14.374999999999998,0.0
-0.66478467,-0.13689166,4.7049999999999885,15.374999999999998,0.0
-0.76011956,-0.09086561,4.284999999999993,16.375,0.0
-0.82438827,-0.055273324,4.394999999999992,17.375,0.0
-0.85050666,-0.029679656,4.444999999999991,18.375,0.0
-0.8458232,-0.004723057,4.617499999999986,19.374999999999996,0.0
-0.8063127,0.011188224,4.317499999999989,20.375,0.0
-0.76513135,0.020587474,4.742499999999992,21.375,0.0
-0.7182199,0.030969411,4.1699999999999875,22.375,0.0
-0.68082005,0.05744101,3.9874999999999927,23.375,0.0
-0.6458497,0.1568152,14.094999999999992,0.37499999999999983,0.0
-0.58111715,0.34759867,4.284999999999993,1.3749999999999998,0.0
-0.45049393,0.61706907,4.032499999999999,2.375,0.0
-0.23562302,0.91543376,4.264999999999993,3.375,0.0
0.15922686,1.1072749,4.067499999999993,4.375,0.0
0.7187458,1.0610734,3.9725,5.375,0.0
0.94080627,0.905136,4.104999999999995,6.375000000000001,0.0
0.9598964,0.5534696,4.967499999999996,7.375,0.0
0.9099685,0.09909247,61.73749999999999,8.375,0.0
0.7991807,-0.19493115,118.2625,9.374999999999998,0.0
0.7203971,-0.59830415,113.8425,10.375000000000002,1.0
0.22398168,-0.30680752,88.22749999999999,11.375,0.5
0.36540976,-0.3762737,28.08999999999999,12.374999999999998,0.5
0.47582453,-0.65863645,72.91,13.375,1.0
0.35312915,-0.651317,69.56249999999999,14.374999999999998,1.0
0.30479592,-0.68992865,55.83,15.374999999999998,1.0
0.14281149,-0.6928637,57.795,16.375,1.0
-0.0058660824,-0.4739663,64.0175,17.375,1.0
-0.1895955,-0.32660806,41.3575,18.375,0.5
-0.47405022,-0.2816957,33.22749999999999,19.374999999999996,0.5
-0.74025536,-0.15405422,35.145,20.375,0.5
-0.57489353,0.04246667,35.0275,21.375,1.0
-0.45147806,0.015337512,33.51749999999999,22.375,1.0
-0.44144958,-0.051853687,39.894999999999996,23.375,0.5
-0.5038595,-0.030575812,41.824999999999996,0.37499999999999983,0.0
-0.5124452,0.11845947,63.26999999999999,1.3749999999999998,0.0
-0.5297657,0.39143384,6.857499999999988,2.375,0.0
-0.39324665,0.6935734,5.984999999999989,3.375,0.0
-0.11687372,0.95358336,5.9199999999999955,4.375,0.0
0.39768755,1.0025151,4.897499999999996,5.375,0.0
0.75611985,0.8537652,4.749999999999995,6.375000000000001,0.0
0.7970216,0.52637744,6.039999999999995,7.375,0.0
0.7662872,0.098418504,49.74,8.375,0.0
0.6496127,-0.097023726,72.305,9.374999999999998,0.0
0.62424314,-0.52140576,60.14999999999999,10.375000000000002,1.0
0.23978679,-0.33159226,98.0025,11.375,0.5
0.3923941,-0.31457406,34.3775,12.374999999999998,0.5
0.55823284,-0.61094093,76.17500000000001,13.375,1.0
0.48156333,-0.64330626,106.1625,14.374999999999998,1.0
0.4824355,-0.67230237,86.4725,15.374999999999998,1.0
0.38257992,-0.76704,101.8,16.375,1.0
0.16583066,-0.567609,88.3075,17.375,1.0
-0.023860717,-0.42429602,79.125,18.375,0.5
-0.27439123,-0.3941018,74.9425,19.374999999999996,0.5
-0.54008037,-0.25976402,70.00249999999998,20.375,0.5
-0.45433408,-0.06327,52.7125,21.375,1.0
-0.35225508,-0.057149082,39.2425,22.375,1.0
-0.33804008,-0.09060052,36.1175,23.375,0.5
-0.408341,-0.024089321,38.85499999999999,0.37499999999999983,0.0
-0.40826127,0.20614366,34.605000000000004,1.3749999999999998,0.0
-0.3622929,0.5080937,5.292499999999999,2.375,0.0
-0.2140973,0.8277836,5.1574999999999935,3.375,0.0
0.10527805,1.0576365,5.13999999999999,4.375,0.0
0.6369643,1.0304284,5.14999999999999,5.375,0.0
0.85643995,0.8558718,5.177499999999994,6.375000000000001,0.0
0.84886515,0.4978895,5.052499999999989,7.375,0.0
0.7361399,0.25684166,5.482499999999997,8.375,0.0
0.6556692,0.12279367,4.742499999999992,9.374999999999998,0.0
0.54242,-0.0014457405,4.797499999999998,10.375000000000002,0.0
0.4332086,-0.08814892,3.4924999999999917,11.375,0.0
0.32408762,-0.15386984,3.5349999999999877,12.374999999999998,0.0
0.21880321,-0.18271777,3.4024999999999928,13.375,0.0
0.06294482,-0.19882688,3.7349999999999994,14.374999999999998,0.0
-0.0974702,-0.1938335,3.482499999999992,15.374999999999998,0.0
-0.2575431,-0.15130639,3.419999999999996,16.375,0.0
-0.43026653,-0.063349694,3.7349999999999994,17.375,0.0
-0.5769439,0.013437748,3.6624999999999894,18.375,0.0
-0.6826021,0.07580413,3.7274999999999956,19.374999999999996,0.0
-0.7153755,0.121773586,3.547499999999998,20.375,0.0
-0.7081554,0.15692988,3.834999999999998,21.375,0.0
-0.6650443,0.17449196,3.6024999999999907,22.375,0.0
-0.5984305,0.19898176,3.164999999999992,23.375,0.0
-0.54334354,0.26505578,3.4474999999999993,0.37499999999999983,0.0
-0.44761682,0.36117995,3.5124999999999913,1.3749999999999998,0.0
-0.30270725,0.47906932,3.269999999999998,2.375,0.0
-0.08659009,0.57752067,3.5349999999999877,3.375,0.0
0.18966414,0.6055695,3.4949999999999886,4.375,0.0
0.4293766,0.5585021,3.499999999999995,5.375,0.0
0.5441964,0.44988173,3.3224999999999936,6.375000000000001,0.0
0.56484616,0.30821967,3.332499999999994,7.375,0.0
0.5387621,0.17597392,3.752499999999989,8.375,0.0
0.43848452,0.021268815,3.409999999999996,9.374999999999998,0.0
0.28706825,-0.10287011,3.4849999999999883,10.375000000000002,0.0
0.1474246,-0.18488827,3.382499999999993,11.375,0.0
-0.0020721946,-0.22622815,3.5899999999999936,12.374999999999998,0.0
-0.1322477,-0.22784767,3.6449999999999867,13.375,0.0
-0.23039831,-0.2022394,3.3224999999999936,14.374999999999998,0.0
-0.33131778,-0.15039846,3.4024999999999928,15.374999999999998,0.0
-0.4490583,-0.08051866,3.93999999999999,16.375,0.0
-0.56389236,-0.014134705,3.37499999999999,17.375,0.0
-0.6610608,0.03447184,3.5624999999999907,18.375,0.0
-0.7292733,0.086835206,3.6449999999999867,19.374999999999996,0.0
-0.7478769,0.1287972,3.329999999999997,20.375,0.0
-0.7357328,0.15948485,3.6724999999999897,21.375,0.0
-0.6915457,0.17362852,3.37499999999999,22.375,0.0
-0.6426077,0.19087711,3.329999999999997,23.375,0.0
-0.60735446,0.26462078,3.2574999999999874,0.37499999999999983,0.0
-0.5164907,0.36401415,3.332499999999994,1.3749999999999998,0.0
-0.371694,0.48827052,3.3399999999999967,2.375,0.0
-0.15287144,0.6078493,3.382499999999993,3.375,0.0
0.1511578,0.6591646,3.457499999999999,4.375,0.0
0.4649462,0.6054687,3.07,5.375,0.0
0.63427186,0.4809378,3.249999999999998,6.375000000000001,0.0
0.66393244,0.30978367,3.5024999999999915,7.375,0.0
0.6125213,0.1608363,3.094999999999993,8.375,0.0
0.5008558,0.0005041361,3.7174999999999963,9.374999999999998,0.0
0.34450242,-0.12129986,3.457499999999999,10.375000000000002,0.0
0.21620007,-0.20322356,3.777499999999995,11.375,0.0
0.086602665,-0.24017566,3.675,12.374999999999998,0.0
-0.02608926,-0.23775482,3.4474999999999993,13.375,0.0
-0.110865556,-0.21199971,3.7324999999999893,14.374999999999998,0.0
-0.19709013,-0.16361153,3.5749999999999873,15.374999999999998,0.0
-0.3062359,-0.095060766,3.689999999999993,16.375,0.0
-0.42423356,-0.024180934,3.499999999999995,17.375,0.0
-0.53031236,0.03153874,3.4024999999999928,18.375,0.0
-0.6110271,0.08852121,3.7174999999999963,19.374999999999996,0.0
-0.64313763,0.13507447,3.2674999999999876,20.375,0.0
-0.643089,0.16913998,3.5824999999999907,21.375,0.0
-0.6115856,0.1908935,3.4924999999999917,22.375,0.0
-0.5673912,0.2147026,3.1874999999999885,23.375,0.0
-0.5291723,0.2013187,3.3424999999999936,0.37499999999999983,0.0
-0.4538712,0.22230929,3.4274999999999993,1.3749999999999998,0.0
-0.36595434,0.25411743,3.472499999999992,2.375,0.0
-0.27716514,0.2733015,3.1774999999999882,3.375,0.0
-0.1805499,0.26891968,3.789999999999992,4.375,0.0
-0.09341725,0.23228712,3.1849999999999916,5.375,0.0
-0.029168302,0.16828933,3.202499999999995,6.375000000000001,0.0
-0.004532369,0.09591259,3.6624999999999894,7.375,0.0
-0.024359496,0.023654327,3.1574999999999886,8.375,0.0
-0.09058116,-0.058011264,3.769999999999992,9.374999999999998,0.0
-0.17137492,-0.12242529,3.5074999999999985,10.375000000000002,0.0
-0.26465225,-0.18015239,3.769999999999992,11.375,0.0
-0.3923938,-0.20315057,3.5824999999999907,12.374999999999998,0.0
-0.5317533,-0.1816994,3.524999999999988,13.375,0.0
-0.6460256,-0.13538826,4.112499999999998,14.374999999999998,0.0
-0.72800326,-0.088730454,3.537499999999998,15.374999999999998,0.0
-0.78216046,-0.05351913,3.7174999999999963,16.375,0.0
-0.8050367,-0.02708608,3.862499999999988,17.375,0.0
-0.80493563,-0.010343447,3.3849999999999896,18.375,0.0
-0.7931494,0.006974533,3.7074999999999965,19.374999999999996,0.0
-0.7587166,0.018937439,3.7149999999999994,20.375,0.0
-0.7266797,0.028571606,3.7249999999999996,21.375,0.0
-0.6866681,0.041745737,3.222499999999995,22.375,0.0
-0.64936817,0.07227543,3.249999999999998,23.375,0.0
-0.601043,0.1315921,3.3399999999999967,0.37499999999999983,0.0
-0.5351273,0.22057289,3.132499999999996,1.3749999999999998,0.0
-0.430823,0.33094114,3.4274999999999993,2.375,0.0
-0.29010373,0.4426102,3.392499999999993,3.375,0.0
-0.10626588,0.5178978,3.437499999999999,4.375,0.0
0.097285666,0.5183728,3.2424999999999944,5.375,0.0
0.25741348,0.4468735,3.4399999999999955,6.375000000000001,0.0
0.31593776,0.32198566,3.1599999999999993,7.375,0.0
0.28766188,0.17083952,3.2824999999999944,8.375,0.0
0.1820596,-0.00551112,3.859999999999991,9.374999999999998,0.0
0.024816474,-0.14321879,3.4649999999999888,10.375000000000002,0.0
-0.12738848,-0.23516971,3.599999999999994,11.375,0.0
-0.2837847,-0.26835412,3.709999999999993,12.374999999999998,0.0
-0.43955183,-0.2425434,3.4474999999999993,13.375,0.0
-0.5786929,-0.18628374,3.7249999999999996,14.374999999999998,0.0
-0.6949816,-0.13122529,3.6624999999999894,15.374999999999998,0.0
-0.7864332,-0.08788824,3.859999999999991,16.375,0.0
-0.8434074,-0.05270809,3.6349999999999865,17.375,0.0
-0.8629374,-0.02864182,3.472499999999992,18.375,0.0
-0.8534044,-0.0035051256,4.039999999999989,19.374999999999996,0.0
-0.80797815,0.011693388,3.537499999999998,20.375,0.0
-0.76720697,0.020711005,3.8499999999999908,21.375,0.0
-0.7103785,0.031145781,3.655,22.375,0.0
-0.66097593,0.05908656,3.222499999999995,23.375,0.0
-0.6107997,0.13780698,28.4225,0.37499999999999983,0.0
-0.5572102,0.33828318,3.5024999999999915,1.3749999999999998,0.0
-0.4279877,0.6077137,3.544999999999988,2.375,0.0
-0.22091699,0.9068026,3.3049999999999904,3.375,0.0
0.16065818,1.1029747,3.3474999999999864,4.375,0.0
0.7091365,1.0607285,3.68249999999999,5.375,0.0
0.92715245,0.91205966,3.3099999999999974,6.375000000000001,0.0
0.94458467,0.56850624,4.4374999999999885,7.375,0.0
0.8738576,0.15292835,44.665,8.375,0.0
0.73183584,-0.08520773,66.185,9.374999999999998,0.0
0.64919174,-0.5190996,67.6975,10.375000000000002,1.0
0.1649836,-0.2678619,73.66749999999999,11.375,0.5
0.2644712,-0.33257556,19.97,12.374999999999998,0.5
0.3461665,-0.56813323,46.089999999999996,13.375,1.0
0.28133407,-0.6226788,66.3775,14.374999999999998,1.0
0.20138393,-0.6514017,63.01,15.374999999999998,1.0
0.06116996,-0.63217497,72.62,16.375,1.0
-0.067364044,-0.4704808,75.6075,17.375,1.0
-0.23544829,-0.32525587,56.31499999999999,18.375,0.5
-0.45295414,-0.32122296,62.875,19.374999999999996,0.5
-0.73933023,-0.16056055,71.28999999999998,20.375,0.5
-0.6018114,0.035098165,62.99,21.375,1.0
-0.42913756,-0.0668146,84.24249999999999,22.375,1.0
-0.47235566,-0.09605989,81.7175,23.375,0.5
-0.58392745,-0.049511313,83.9375,0.37499999999999983,0.0
-0.5861961,0.18108514,47.529999999999994,1.3749999999999998,0.0
-0.5501675,0.4569083,5.857499999999999,2.375,0.0
-0.40128058,0.75892633,5.812499999999993,3.375,0.0
-0.1385588,1.0104398,5.884999999999989,4.375,0.0
0.32884213,1.0628945,5.8324999999999925,5.375,0.0
0.7059294,0.9192827,5.042499999999988,6.375000000000001,0.0
0.79329205,0.6106491,5.444999999999994,7.375,0.0
0.7833645,0.16638862,46.655,8.375,0.0
0.713933,-0.11793238,104.3,9.374999999999998,0.0
0.7100681,-0.5824101,110.78750000000001,10.375000000000002,1.0
0.24205309,-0.3002311,85.2025,11.375,0.5
0.42629656,-0.3180017,28.854999999999993,12.374999999999998,0.5
0.5587541,-0.578449,59.21999999999999,13.375,1.0
0.5155424,-0.6486218,98.1,14.374999999999998,1.0
0.5318918,-0.6911162,96.57249999999999,15.374999999999998,1.0
0.43709737,-0.69959784,85.455,16.375,1.0
0.33261594,-0.60961723,97.775,17.375,1.0
0.18158002,-0.51134247,99.27,18.375,0.5
0.036164515,-0.47296214,102.125,19.374999999999996,0.5
-0.1912279,-0.29651248,89.64,20.375,0.5
-0.24561937,-0.109510005,52.4875,21.375,1.0
-0.18384582,-0.13594058,58.04999999999999,22.375,1.0
-0.15397751,-0.19564402,83.565,23.375,0.5
-0.2852808,-0.10765168,83.83500000000001,0.37499999999999983,0.0
-0.33405024,0.17493457,36.709999999999994,1.3749999999999998,0.0
-0.27923986,0.47537276,5.877499999999999,2.375,0.0
-0.14465688,0.78510904,5.689999999999998,3.375,0.0
0.15194215,1.0159622,4.074999999999996,4.375,0.0
0.65147406,0.99492294,3.9299999999999904,5.375,0.0
0.8662932,0.8152772,4.714999999999988,6.375000000000001,0.0
0.85693514,0.47743952,4.599999999999996,7.375,0.0
0.8155308,0.104943916,51.9275,8.375,0.0
0.7193123,-0.083161324,70.0825,9.374999999999998,0.0
0.68084216,-0.5258589,66.50249999999998,10.375000000000002,1.0
0.25234783,-0.28323966,84.205,11.375,0.5
0.39209238,-0.2828067,24.74749999999999,12.374999999999998,0.5
0.5161092,-0.5223448,45.3225,13.375,1.0
0.5006458,-0.64372003,107.50750000000001,14.374999999999998,1.0
0.5012441,-0.6772653,107.8925,15.374999999999998,1.0
0.439282,-0.73173463,116.01,16.375,1.0
0.31070086,-0.6074317,91.88250000000001,17.375,1.0
0.11224281,-0.4526636,67.435,18.375,0.5
-0.053170793,-0.42650425,72.1325,19.374999999999996,0.5
-0.2472594,-0.3280244,84.78,20.375,0.5
-0.22860642,-0.17798337,88.9825,21.375,1.0
-0.18618698,-0.102698565,58.915,22.375,1.0
-0.1733378,-0.17157501,76.0875,23.375,0.5
-0.3098079,-0.06366283,67.75999999999999,0.37499999999999983,0.0
-0.33576602,0.18904082,46.044999999999995,1.3749999999999998,0.0
-0.2948975,0.50236326,6.039999999999995,2.375,0.0
-0.14182994,0.81810266,5.937499999999998,3.375,0.0
0.17580034,1.0409136,4.887499999999997,4.375,0.0
0.68888867,1.0157064,3.9799999999999898,5.375,0.0
0.91034067,0.8243309,4.334999999999993,6.375000000000001,0.0
0.899341,0.46377558,5.1099999999999905,7.375,0.0
0.84218574,0.0716383,59.04749999999999,8.375,0.0
0.78089416,-0.18218529,112.255,9.374999999999998,0.0
0.7411193,-0.5901961,105.12,10.375000000000002,1.0
0.28700477,-0.30945063,97.5875,11.375,0.5
0.4673624,-0.3296299,31.897499999999994,12.374999999999998,0.5
0.61054105,-0.61442304,71.1175,13.375,1.0
0.5286703,-0.64991945,101.7525,14.374999999999998,1.0
0.557534,-0.70808893,95.065,15.374999999999998,1.0
0.46259558,-0.7395909,97.26249999999999,16.375,1.0
0.3480214,-0.6172118,98.64,17.375,1.0
0.20336117,-0.53524727,92.98,18.375,0.5
0.0830437,-0.52716935,115.4975,19.374999999999996,0.5
-0.16145894,-0.33812594,99.6675,20.375,0.5
-0.13793878,-0.19395739,93.58250000000001,21.375,1.0
-0.10596553,-0.1835452,74.855,22.375,1.0
-0.18160109,-0.14770353,49.87749999999999,23.375,0.5
-0.27369773,-0.048752964,53.7575,0.37499999999999983,0.0
-0.27266455,0.20681272,20.77999999999999,1.3749999999999998,0.0
-0.19239756,0.46521392,6.08249999999999,2.375,0.0
-0.0646865,0.72600347,5.967499999999998,3.375,0.0
0.1874678,0.9473926,5.899999999999995,4.375,0.0
0.6562189,0.9820234,4.832499999999991,5.375,0.0
1.0090209,0.81108534,4.049999999999989,6.375000000000001,0.0
1.0016917,0.5062752,5.2474999999999925,7.375,0.0
0.9243278,0.10828218,42.52499999999999,8.375,0.0
0.83860624,-0.1799711,110.4825,9.374999999999998,0.0
0.73742956,-0.49167854,82.37,10.375000000000002,1.0
0.3402856,-0.25995845,88.1625,11.375,0.5
0.5349078,-0.32401752,45.99749999999999,12.374999999999998,0.5
0.64311504,-0.55190945,62.787499999999994,13.375,1.0
0.5429791,-0.6266728,89.04750000000001,14.374999999999998,1.0
0.4829929,-0.6482395,64.57249999999999,15.374999999999998,1.0
0.34603253,-0.69584703,66.9675,16.375,1.0
0.1395207,-0.53620636,57.715,17.375,1.0
-0.0816162,-0.40808743,57.644999999999996,18.375,0.5
-0.34805068,-0.34032476,53.56,19.374999999999996,0.5
-0.6060447,-0.1773555,48.482499999999995,20.375,0.5
-0.4870907,-0.0012075007,36.505,21.375,1.0
-0.3232456,-0.085294425,66.87749999999998,22.375,1.0
-0.29469076,-0.12875265,79.0575,23.375,0.5
-0.4497767,-0.10557571,74.03499999999998,0.37499999999999983,0.0
-0.53035116,0.138484,37.01749999999999,1.3749999999999998,0.0
-0.4727072,0.37296087,6.029999999999994,2.375,0.0
-0.31682664,0.5754509,5.967499999999998,3.375,0.0
-0.043824352,0.697029,5.904999999999989,4.375,0.0
0.28703493,0.67419505,5.884999999999989,5.375,0.0
0.4809378,0.5490268,5.292499999999999,6.375000000000001,0.0
0.5486804,0.3886312,4.357499999999989,7.375,0.0
0.61770177,0.13125572,41.5,8.375,0.0
0.5885291,-0.09073323,69.705,9.374999999999998,0.0
0.65070474,-0.49765587,76.3475,10.375000000000002,1.0
0.34528965,-0.13944232,73.505,11.375,0.5
0.45856416,-0.14303765,15.984999999999998,12.374999999999998,0.5
0.59773326,-0.3710571,47.95249999999999,13.375,1.0
0.6014229,-0.41923308,64.95249999999999,14.374999999999998,1.0
0.571768,-0.4978829,53.732499999999995,15.374999999999998,1.0
0.43825346,-0.5729462,72.66749999999999,16.375,1.0
0.26038086,-0.4767599,77.8075,17.375,1.0
0.055859536,-0.40801972,79.9675,18.375,0.5
-0.17756912,-0.3798331,72.46,19.374999999999996,0.5
-0.41597617,-0.2893248,80.2175,20.375,0.5
-0.45680287,-0.18259135,83.665,21.375,1.0
-0.43115112,-0.11305171,79.13749999999999,22.375,1.0
-0.50846237,-0.15315846,80.03749999999998,23.375,0.5
-0.7356065,-0.026955098,41.6875,0.37499999999999983,0.0
-0.71237075,0.13663301,16.28999999999999,1.3749999999999998,0.0
-0.65570587,0.25781623,5.867499999999999,2.375,0.0
-0.52455246,0.37906283,5.4274999999999896,3.375,0.0
-0.31910294,0.50121063,3.9774999999999934,4.375,0.0
-0.057972856,0.57215583,3.9574999999999934,5.375,0.0
0.1946925,0.5592793,4.319999999999999,6.375000000000001,0.0
0.3798147,0.47475368,4.032499999999999,7.375,0.0
0.4751792,0.34534788,4.194999999999994,8.375,0.0
0.47343004,0.18792921,4.254999999999994,9.374999999999998,0.0
0.38766614,0.013318643,4.519999999999998,10.375000000000002,0.0
0.25740725,-0.14235488,4.454999999999991,11.375,0.0
0.0998826,-0.23378754,4.254999999999994,12.374999999999998,0.0
-0.04533846,-0.25617903,4.569999999999997,13.375,0.0
-0.19540347,-0.24575919,4.53499999999999,14.374999999999998,0.0
-0.35414925,-0.2091257,4.2224999999999975,15.374999999999998,0.0
-0.5171296,-0.15379557,4.302499999999996,16.375,0.0
-0.6567786,-0.09596756,4.707499999999998,17.375,0.0
-0.7610492,-0.04862672,4.067499999999993,18.375,0.0
-0.8297453,-0.006926194,4.112499999999998,19.374999999999996,0.0
-0.83265436,0.019779533,4.734999999999989,20.375,0.0
-0.8083203,0.03690648,4.147499999999991,21.375,0.0
-0.76612526,0.047961056,3.96999999999999,22.375,0.0
-0.7241914,0.07182136,4.444999999999991,23.375,0.0
-0.6966684,0.17276524,4.292499999999997,0.37499999999999983,0.0
-0.612192,0.34252572,3.8699999999999912,1.3749999999999998,0.0
-0.47825968,0.59107244,4.497499999999987,2.375,0.0
-0.26619542,0.8777107,3.8274999999999944,3.375,0.0
0.118609525,1.0747162,3.834999999999998,4.375,0.0
0.6744535,1.0392231,4.652499999999992,5.375,0.0
0.91824436,0.8870233,3.832499999999988,6.375000000000001,0.0
0.9540955,0.5461416,4.814999999999987,7.375,0.0
0.86871207,0.1646885,39.52999999999999,8.375,0.0
0.7468581,-0.071709365,58.74999999999999,9.374999999999998,0.0
0.69355345,-0.521985,71.945,10.375000000000002,1.0
0.22302672,-0.27998447,76.7575,11.375,0.5
0.3335904,-0.32483506,21.96999999999999,12.374999999999998,0.5
0.40983596,-0.55594873,39.0875,13.375,1.0
0.33028552,-0.610116,53.63,14.374999999999998,1.0
0.27816442,-0.64067787,51.28249999999999,15.374999999999998,1.0
0.1262613,-0.6164508,41.1575,16.375,1.0
-0.029448474,-0.4481424,42.739999999999995,17.375,1.0
-0.18505232,-0.34376216,51.677499999999995,18.375,0.5
-0.3680971,-0.29303026,61.73,19.374999999999996,0.5
-0.6048821,-0.1396375,62.505,20.375,0.5
-0.59237707,0.1036568,15.427499999999986,21.375,1.0
-0.53736746,0.050336555,5.929999999999995,22.375,1.0
-0.5114117,-0.017932415,5.7399999999999975,23.375,0.5
-0.547268,0.0025695711,5.80499999999999,0.37499999999999983,0.0
-0.5400156,0.20873964,5.489999999999987,1.3749999999999998,0.0
-0.47683984,0.46693558,3.879999999999991,2.375,0.0
-0.31899962,0.7561271,3.879999999999991,3.375,0.0
0.041882362,0.9690002,4.2224999999999975,4.375,0.0
0.6047006,0.9415181,4.157499999999991,5.375,0.0
0.81431675,0.7772896,3.842499999999988,6.375000000000001,0.0
0.7946334,0.42284304,4.925,7.375,0.0
0.7145562,0.06720203,44.83,8.375,0.0
0.62359595,-0.13448682,72.405,9.374999999999998,0.0
0.5772431,-0.531314,69.00999999999998,10.375000000000002,1.0
0.13866937,-0.28382987,64.26,11.375,0.5
0.23491117,-0.32604152,18.94749999999999,12.374999999999998,0.5
0.30868948,-0.54328454,41.15,13.375,1.0
0.21074188,-0.573873,49.80749999999999,14.374999999999998,1.0
0.12318022,-0.60445523,52.442499999999995,15.374999999999998,1.0
-0.08288612,-0.5897373,57.995,16.375,1.0
-0.35279113,-0.3053844,38.754999999999995,17.375,1.0
-0.47078776,-0.23054102,43.809999999999995,18.375,0.5
-0.58802116,-0.32594657,96.2,19.374999999999996,0.5
-0.77283037,-0.08116895,83.7,20.375,0.5
-0.65080744,0.117590226,26.0425,21.375,1.0
-0.60201824,0.040516704,6.247499999999995,22.375,1.0
-0.55775857,-0.057478398,5.957499999999999,23.375,0.5
-0.58329034,-0.006880209,5.81499999999999,0.37499999999999983,0.0
-0.56080973,0.22441335,5.977499999999997,1.3749999999999998,0.0
-0.48876733,0.5129322,4.324999999999992,2.375,0.0
-0.3312589,0.8315023,4.129999999999988,3.375,0.0
0.019600939,1.0682619,4.369999999999999,4.375,0.0
0.59982646,1.0392573,4.454999999999991,5.375,0.0
0.8351991,0.8692435,4.099999999999988,6.375000000000001,0.0
0.82663035,0.495605,5.1099999999999905,7.375,0.0
0.7797812,0.050180644,67.38499999999999,8.375,0.0
0.6927546,-0.15855074,108.395,9.374999999999998,0.0
0.63764614,-0.5763787,92.4,10.375000000000002,1.0
0.16680484,-0.3103671,87.04749999999999,11.375,0.5
0.27476707,-0.35750723,25.337499999999984,12.374999999999998,0.5
0.3340177,-0.5726099,43.54999999999999,13.375,1.0
0.23674978,-0.6201539,62.91,14.374999999999998,1.0
0.20721512,-0.7308054,107.90749999999998,15.374999999999998,1.0
-0.0118703935,-0.67010456,113.48,16.375,1.0
-0.22272746,-0.4136932,87.19250000000001,17.375,1.0
-0.37316978,-0.32855856,76.42750000000001,18.375,0.5
-0.6133125,-0.34216726,86.175,19.374999999999996,0.5
-0.93682426,-0.118119985,48.825,20.375,0.5
-0.68325216,0.052014828,23.502499999999998,21.375,1.0
-0.6057582,0.002298683,5.579999999999998,22.375,1.0
-0.54250693,-0.08220965,5.309999999999989,23.375,0.5
-0.5650656,0.004304558,4.54499999999999,0.37499999999999983,0.0
-0.5260148,0.26618052,3.7249999999999996,1.3749999999999998,0.0
-0.45609373,0.58156884,3.6624999999999894,2.375,0.0
-0.30478868,0.9156554,4.177499999999991,3.375,0.0
0.052447125,1.1734413,3.7249999999999996,4.375,0.0
0.6794821,1.1434617,3.8049999999999984,5.375,0.0
0.93773854,0.9661422,3.9674999999999936,6.375000000000001,0.0
0.9284948,0.5668454,3.679999999999993,7.375,0.0
0.8036117,0.20595875,23.209999999999994,8.375,0.0
0.7098448,0.015630454,33.13,9.374999999999998,0.0
0.7037407,-0.50366175,68.48,10.375000000000002,1.0
0.2081926,-0.23849407,60.49999999999999,11.375,0.5
0.289421,-0.32164562,26.992499999999986,12.374999999999998,0.5
0.3046036,-0.5163679,29.942499999999995,13.375,1.0
0.009400209,-0.4998939,32.73,14.374999999999998,0.5
-0.16097741,-0.47689497,34.1575,15.374999999999998,0.5
-0.48122793,-0.388852,36.84749999999998,16.375,0.5
-0.74382114,-0.041054428,14.33499999999999,17.375,0.5
-0.7875884,0.08084327,5.8299999999999965,18.375,1.0
-0.7530278,-0.024034679,5.374999999999996,19.374999999999996,1.0
-0.6562186,-0.051059783,5.064999999999999,20.375,1.0
-0.5186955,-0.0014430732,3.5899999999999936,21.375,1.0
-0.45434207,0.013459533,3.4449999999999887,22.375,1.0
-0.41071644,0.024569869,3.6924999999999897,23.375,1.0
-0.47696197,0.008752942,3.529999999999995,0.37499999999999983,0.0
-0.49477684,0.1948596,3.437499999999999,1.3749999999999998,0.0
-0.4458835,0.43474412,3.752499999999989,2.375,0.0
-0.3059966,0.6957907,3.2949999999999906,3.375,0.0
0.04683219,0.8845721,3.544999999999988,4.375,0.0
0.6101055,0.8577777,3.2674999999999876,5.375,0.0
0.83401126,0.71710443,3.4474999999999993,6.375000000000001,0.0
0.8080946,0.38768443,3.5349999999999877,7.375,0.0
0.7340543,0.00994882,52.23749999999999,8.375,0.0
0.5481765,-0.18760026,66.105,9.374999999999998,0.0
